state_abbreviation,state_name,reporting_period,reporting_month,reporting_year,state_expanded_medicaid,preliminary_or_updated,final_report,new_applications_submitted_to_medicaid_and_chip_agencies,applications_for_financial_assistance_submitted_to_the_state_based_marketplace,total_applications_for_financial_assistance_submitted_at_state_level,individuals_determined_eligible_for_medicaid_at_application,individuals_determined_eligible_for_chip_at_application,total_medicaid_and_chip_determinations,medicaid_and_chip_child_enrollment,total_medicaid_and_chip_enrollment,total_medicaid_enrollment,total_chip_enrollment,total_adult_medicaid_enrollment,total_medicaid_and_chip_determinations_processed_in_less_than_24_hours,total_medicaid_and_chip_determinations_processed_between_24_hours_and_7_days,total_medicaid_and_chip_determinations_processed_between_8_days_and_30_days,total_medicaid_and_chip_determinations_processed_between_31_days_and_45_days,total_medicaid_and_chip_determinations_processed_in_more_than_45_days,total_call_center_volume_number_of_calls,average_call_center_wait_time_minutes,average_call_center_abandonment_rate
CO,Colorado,202310,2023-10-01,2023,Y,U,Y,26384.0,98.0,26482.0,19987.0,1821.0,21808.0,609995.0,1562968.0,1434314.0,128654.0,,12435.0,7074.0,10232.0,3149.0,990.0,30842.0,10.0,0.2
CO,Colorado,202311,2023-11-01,2023,Y,U,Y,31253.0,164.0,31417.0,22333.0,2241.0,24574.0,586786.0,1481062.0,1349534.0,131528.0,,14865.0,7993.0,12378.0,2243.0,1026.0,34266.0,15.0,0.269
CO,Colorado,202312,2023-12-01,2023,Y,U,Y,30268.0,178.0,30446.0,23661.0,2129.0,25790.0,576767.0,1432209.0,1297621.0,134588.0,,14793.0,11085.0,9651.0,3638.0,1562.0,31179.0,15.0,0.228
CO,Colorado,202401,2024-01-01,2024,Y,U,Y,36113.0,175.0,36288.0,30055.0,2570.0,32625.0,568395.0,1385822.0,1248544.0,137278.0,,20497.0,11397.0,10623.0,4950.0,2468.0,34576.0,14.0,0.352
CO,Colorado,202402,2024-02-01,2024,Y,U,Y,29420.0,98.0,29518.0,25304.0,2228.0,27532.0,558208.0,1337965.0,1198022.0,139943.0,,17332.0,8116.0,11117.0,3257.0,1928.0,36516.0,15.0,0.28
CO,Colorado,202403,2024-03-01,2024,Y,U,Y,28148.0,128.0,28276.0,25027.0,1802.0,26829.0,544215.0,1247174.0,1104301.0,142873.0,,16645.0,8972.0,8979.0,3969.0,1766.0,29267.0,10.0,0.203
CO,Colorado,202404,2024-04-01,2024,Y,U,Y,29420.0,126.0,29546.0,25561.0,1960.0,27521.0,533800.0,1206604.0,1064013.0,142591.0,,16659.0,11305.0,9578.0,3117.0,1555.0,26278.0,8.0,0.145
CO,Colorado,202405,2024-05-01,2024,Y,U,Y,28614.0,121.0,28735.0,22405.0,1680.0,24085.0,526673.0,1176566.0,1030785.0,145781.0,,17014.0,11976.0,8867.0,2078.0,1545.0,32089.0,10.0,0.171
CO,Colorado,202406,2024-06-01,2024,Y,U,Y,26518.0,128.0,26646.0,24967.0,1801.0,26768.0,527586.0,1176823.0,1029843.0,146980.0,,17014.0,11976.0,8867.0,2078.0,1545.0,26963.0,8.0,0.119
CO,Colorado,202407,2024-07-01,2024,Y,U,Y,29703.0,139.0,29842.0,24790.0,1927.0,26717.0,530651.0,1187076.0,1039150.0,147926.0,656425.0,17020.0,11274.0,9598.0,1559.0,1901.0,28935.0,6.0,0.112
CO,Colorado,202408,2024-08-01,2024,Y,U,Y,29603.0,169.0,29772.0,25091.0,2050.0,27141.0,533976.0,1199006.0,1049917.0,149089.0,665030.0,16817.0,12003.0,9983.0,1637.0,1387.0,30833.0,7.0,0.048
CO,Colorado,202409,2024-09-01,2024,Y,U,Y,27361.0,111.0,27472.0,22645.0,1670.0,24315.0,534318.0,1199492.0,1049905.0,149587.0,665174.0,15886.0,10767.0,9074.0,1559.0,833.0,27170.0,4.0,0.022
CO,Colorado,202410,2024-10-01,2024,Y,U,Y,29031.0,94.0,29125.0,24463.0,1780.0,26243.0,536341.0,1208009.0,1057956.0,150053.0,671668.0,16551.0,11832.0,9277.0,1610.0,926.0,25742.0,2.0,0.007
CO,Colorado,202411,2024-11-01,2024,Y,U,Y,29211.0,119.0,29330.0,23759.0,2174.0,25933.0,538949.0,1215783.0,1063934.0,151849.0,676834.0,15570.0,12576.0,9612.0,1298.0,835.0,21910.0,2.0,0.013
CO,Colorado,202412,2024-12-01,2024,Y,U,Y,27547.0,218.0,27765.0,22230.0,2016.0,24246.0,539889.0,1219924.0,1067531.0,152393.0,680035.0,12118.0,13486.0,9797.0,1384.0,719.0,23612.0,2.0,0.029
CO,Colorado,202501,2025-01-01,2025,Y,U,Y,29929.0,186.0,30115.0,25215.0,2097.0,27312.0,534402.0,1220606.0,1066317.0,154289.0,686204.0,13952.0,13522.0,10332.0,1874.0,1720.0,29695.0,3.0,0.027
CO,Colorado,202502,2025-02-01,2025,Y,U,Y,21660.0,117.0,21777.0,19331.0,1473.0,20804.0,530588.0,1214270.0,1061620.0,152650.0,683682.0,11123.0,8820.0,7991.0,2148.0,1254.0,25753.0,2.0,0.014
CO,Colorado,202503,2025-03-01,2025,Y,U,Y,22390.0,87.0,22477.0,19610.0,1514.0,21124.0,530163.0,1214035.0,1061370.0,152665.0,683872.0,11509.0,9261.0,8186.0,2212.0,880.0,26463.0,2.0,0.022
CO,Colorado,202504,2025-04-01,2025,Y,U,Y,22904.0,95.0,22999.0,19792.0,1366.0,21158.0,529777.0,1215244.0,1067897.0,147347.0,685467.0,12093.0,10761.0,6865.0,1618.0,574.0,27512.0,2.0,0.028
CO,Colorado,202505,2025-05-01,2025,Y,U,Y,21235.0,86.0,21321.0,17808.0,1212.0,19020.0,528262.0,1211048.0,1066598.0,144450.0,682786.0,11074.0,10091.0,6331.0,1141.0,353.0,25586.0,2.0,0.038
CO,Colorado,202506,2025-06-01,2025,Y,U,Y,20397.0,96.0,20493.0,16595.0,1105.0,17700.0,528982.0,1211357.0,1068294.0,143063.0,682375.0,9951.0,9271.0,6227.0,889.0,357.0,24589.0,2.0,0.043
CO,Colorado,202507,2025-07-01,2025,Y,U,Y,22067.0,99.0,22166.0,18239.0,1309.0,19548.0,528719.0,1211065.0,1069623.0,141442.0,682346.0,10311.0,10602.0,7759.0,749.0,251.0,28382.0,3.0,0.025
CO,Colorado,202508,2025-08-01,2025,Y,U,Y,22566.0,80.0,22646.0,17661.0,1397.0,19058.0,528044.0,1208383.0,1068445.0,139938.0,680339.0,10824.0,11174.0,5677.0,610.0,279.0,27568.0,6.0,0.049
CO,Colorado,202509,2025-09-01,2025,Y,U,Y,22292.0,61.0,22353.0,17559.0,1289.0,18848.0,524619.0,1197220.0,1057804.0,139416.0,672601.0,10686.0,11196.0,5766.0,997.0,278.0,26401.0,6.0,0.083
CO,Colorado,202510,2025-10-01,2025,Y,U,Y,21043.0,69.0,21112.0,16309.0,1190.0,17499.0,521948.0,1192039.0,1053380.0,138659.0,670091.0,10807.0,10079.0,5836.0,825.0,1198.0,28420.0,6.0,0.047
CO,Colorado,202511,2025-11-01,2025,Y,U,Y,23263.0,140.0,23403.0,16234.0,1651.0,17885.0,524467.0,1186276.0,1046707.0,139569.0,661809.0,11138.0,11867.0,4086.0,663.0,254.0,24993.0,10.0,0.066
CO,Colorado,202512,2025-12-01,2025,Y,U,Y,25615.0,176.0,25791.0,19335.0,1609.0,20944.0,526651.0,1193308.0,1052954.0,140354.0,666657.0,12753.0,11426.0,6767.0,1507.0,347.0,29087.0,9.0,0.091
CO,Colorado,202601,2026-01-01,2026,Y,U,Y,26008.0,129.0,26137.0,20677.0,1572.0,22249.0,527753.0,1197857.0,1057257.0,140600.0,670104.0,14806.0,9964.0,6525.0,2210.0,569.0,33578.0,15.0,0.05
CO,Colorado,202602,2026-02-01,2026,Y,P,N,21729.0,102.0,21831.0,16678.0,1018.0,17696.0,524426.0,1183855.0,1044511.0,139344.0,659429.0,12275.0,8240.0,5410.0,1345.0,349.0,30742.0,13.0,0.108
CT,Connecticut,201901,2019-01-01,2019,Y,U,Y,5294.0,13976.0,19270.0,16806.0,414.0,17220.0,337116.0,861977.0,841860.0,20117.0,,,,,,,,,
CT,Connecticut,201902,2019-02-01,2019,Y,U,Y,4496.0,10652.0,15148.0,13403.0,321.0,13724.0,337555.0,862725.0,842741.0,19984.0,,15333.0,369.0,129.0,17.0,36.0,,,
CT,Connecticut,201903,2019-03-01,2019,Y,U,Y,5522.0,11352.0,16874.0,14364.0,339.0,14703.0,338013.0,867305.0,847517.0,19788.0,,16667.0,441.0,155.0,12.0,40.0,,,
CT,Connecticut,201904,2019-04-01,2019,Y,U,Y,5501.0,11473.0,16974.0,14993.0,353.0,15346.0,336758.0,863051.0,843376.0,19675.0,,17162.0,427.0,149.0,31.0,27.0,,,
CT,Connecticut,201905,2019-05-01,2019,Y,U,Y,5637.0,11565.0,17202.0,15116.0,369.0,15485.0,336970.0,862405.0,842612.0,19793.0,,,,,,,,,
CT,Connecticut,201906,2019-06-01,2019,Y,U,Y,4866.0,10905.0,15771.0,14060.0,332.0,14392.0,335347.0,858543.0,838673.0,19870.0,,,,,,,,,
CT,Connecticut,201907,2019-07-01,2019,Y,U,Y,5634.0,12194.0,17828.0,15779.0,427.0,16206.0,335331.0,857415.0,837367.0,20048.0,,,,,,,,,
CT,Connecticut,201908,2019-08-01,2019,Y,U,Y,5535.0,12187.0,17722.0,16383.0,447.0,16830.0,334971.0,855505.0,835429.0,20076.0,,,,,,,,,
CT,Connecticut,201909,2019-09-01,2019,Y,U,Y,5555.0,11189.0,16744.0,15007.0,398.0,15405.0,334944.0,855043.0,835049.0,19994.0,,,,,,,,,
CT,Connecticut,201910,2019-10-01,2019,Y,U,Y,6031.0,12475.0,18506.0,16728.0,392.0,17120.0,333764.0,851428.0,831289.0,20139.0,,,,,,,,,
CT,Connecticut,201911,2019-11-01,2019,Y,U,Y,5725.0,16348.0,22073.0,17602.0,502.0,18104.0,332088.0,847287.0,827095.0,20192.0,,,,,,,,,
CT,Connecticut,201912,2019-12-01,2019,Y,U,Y,5304.0,20612.0,25916.0,17605.0,678.0,18283.0,332715.0,850657.0,830030.0,20627.0,,,,,,,,,
CT,Connecticut,202001,2020-01-01,2020,Y,U,Y,6043.0,16312.0,22355.0,20333.0,514.0,20847.0,332514.0,847119.0,826738.0,20381.0,,,,,,,,,
CT,Connecticut,202002,2020-02-01,2020,Y,U,Y,5048.0,12401.0,17449.0,15642.0,342.0,15984.0,331656.0,844967.0,824549.0,20418.0,,17457.0,360.0,73.0,22.0,19.0,,,
CT,Connecticut,202003,2020-03-01,2020,Y,U,Y,4893.0,15475.0,20368.0,17480.0,432.0,17912.0,331375.0,845434.0,825094.0,20340.0,,21675.0,367.0,83.0,23.0,14.0,,,
CT,Connecticut,202004,2020-04-01,2020,Y,U,Y,3613.0,12989.0,16602.0,14222.0,253.0,14475.0,334354.0,860826.0,840763.0,20063.0,,17285.0,304.0,62.0,10.0,10.0,,,
CT,Connecticut,202005,2020-05-01,2020,Y,U,Y,2957.0,7366.0,10323.0,9758.0,192.0,9950.0,336747.0,868067.0,848280.0,19787.0,,,,,,,,,
CT,Connecticut,202006,2020-06-01,2020,Y,U,Y,3336.0,9161.0,12497.0,10684.0,261.0,10945.0,337997.0,874974.0,855252.0,19722.0,,,,,,,,,
CT,Connecticut,202007,2020-07-01,2020,Y,U,Y,3770.0,9376.0,13146.0,12057.0,263.0,12320.0,341030.0,885365.0,865495.0,19870.0,,,,,,,,,
CT,Connecticut,202008,2020-08-01,2020,Y,U,Y,3817.0,8747.0,12564.0,10367.0,230.0,10597.0,343225.0,893114.0,873283.0,19831.0,,,,,,,,,
CT,Connecticut,202009,2020-09-01,2020,Y,U,Y,3799.0,8520.0,12319.0,12583.0,226.0,12809.0,345228.0,900777.0,881308.0,19469.0,,,,,,,,,
CT,Connecticut,202010,2020-10-01,2020,Y,U,Y,4340.0,8488.0,12828.0,12417.0,251.0,12668.0,347143.0,909492.0,890180.0,19312.0,,,,,,,,,
CT,Connecticut,202011,2020-11-01,2020,Y,U,Y,4750.0,11804.0,16554.0,14524.0,317.0,14841.0,348368.0,917572.0,898364.0,19208.0,,,,,,,,,
CT,Connecticut,202012,2020-12-01,2020,Y,U,Y,4118.0,15816.0,19934.0,14128.0,466.0,14594.0,349021.0,927770.0,908351.0,19419.0,,,,,,,,,
CT,Connecticut,202101,2021-01-01,2021,Y,U,Y,3884.0,9594.0,13478.0,11683.0,258.0,11941.0,346078.0,937667.0,918751.0,18916.0,,,,,,,,,
CT,Connecticut,202102,2021-02-01,2021,Y,U,Y,3453.0,7177.0,10630.0,10834.0,184.0,11018.0,348074.0,941576.0,923127.0,18449.0,,9465.0,187.0,57.0,6.0,3.0,,,
CT,Connecticut,202103,2021-03-01,2021,Y,U,Y,4209.0,7824.0,12033.0,11431.0,223.0,11654.0,350746.0,948002.0,929761.0,18241.0,,9979.0,208.0,50.0,1.0,12.0,,,
CT,Connecticut,202104,2021-04-01,2021,Y,U,Y,3379.0,7042.0,10421.0,11962.0,173.0,12135.0,352057.0,949551.0,931558.0,17993.0,,8949.0,219.0,38.0,9.0,8.0,,,
CT,Connecticut,202105,2021-05-01,2021,Y,U,Y,3424.0,7803.0,11227.0,10877.0,228.0,11105.0,353468.0,951563.0,933715.0,17848.0,,,,,,,,,
CT,Connecticut,202106,2021-06-01,2021,Y,U,Y,4280.0,8067.0,12347.0,10673.0,253.0,10926.0,357691.0,961399.0,943740.0,17659.0,,,,,,,,,
CT,Connecticut,202107,2021-07-01,2021,Y,U,Y,4154.0,8112.0,12266.0,10543.0,283.0,10826.0,356725.0,960844.0,943205.0,17639.0,,,,,,,,,
CT,Connecticut,202108,2021-08-01,2021,Y,U,Y,4572.0,8913.0,13485.0,11958.0,278.0,12236.0,358747.0,962673.0,945102.0,17571.0,,,,,,,,,
CT,Connecticut,202109,2021-09-01,2021,Y,U,Y,4386.0,7643.0,12029.0,11122.0,239.0,11361.0,356737.0,962044.0,944690.0,17354.0,,,,,,,,,
CT,Connecticut,202110,2021-10-01,2021,Y,U,Y,4958.0,7154.0,12112.0,10740.0,255.0,10995.0,355730.0,960108.0,943043.0,17065.0,,,,,,,,,
CT,Connecticut,202111,2021-11-01,2021,Y,U,Y,5916.0,9187.0,15103.0,11548.0,257.0,11805.0,356541.0,963995.0,947314.0,16681.0,,,,,,,,,
CT,Connecticut,202112,2021-12-01,2021,Y,U,Y,5055.0,12192.0,17247.0,11422.0,349.0,11771.0,358722.0,968210.0,951998.0,16212.0,,,,,,,,,
CT,Connecticut,202201,2022-01-01,2022,Y,U,Y,4886.0,9607.0,14493.0,10756.0,319.0,11075.0,356918.0,969817.0,954801.0,15016.0,,12622.0,181.0,46.0,6.0,14.0,,,
CT,Connecticut,202202,2022-02-01,2022,Y,U,Y,4753.0,6161.0,10914.0,9530.0,181.0,9711.0,357096.0,971179.0,956518.0,14661.0,,8053.0,164.0,47.0,9.0,7.0,,,
CT,Connecticut,202203,2022-03-01,2022,Y,U,Y,5705.0,6912.0,12617.0,10796.0,224.0,11020.0,357875.0,971185.0,956752.0,14433.0,,9257.0,231.0,50.0,12.0,13.0,,,
CT,Connecticut,202204,2022-04-01,2022,Y,U,Y,4794.0,5840.0,10634.0,11451.0,168.0,11619.0,357742.0,971354.0,957136.0,14218.0,,7757.0,192.0,28.0,4.0,13.0,,,
CT,Connecticut,202205,2022-05-01,2022,Y,U,Y,4851.0,6253.0,11104.0,10891.0,208.0,11099.0,358903.0,974428.0,959936.0,14492.0,,8504.0,155.0,18.0,7.0,10.0,,,
CT,Connecticut,202206,2022-06-01,2022,Y,U,Y,4782.0,6399.0,11181.0,10009.0,246.0,10255.0,359148.0,974747.0,960062.0,14685.0,,8739.0,135.0,46.0,6.0,8.0,,,
CT,Connecticut,202207,2022-07-01,2022,Y,U,Y,4728.0,6352.0,11080.0,9787.0,205.0,9992.0,360326.0,979293.0,964632.0,14661.0,,8652.0,177.0,48.0,5.0,16.0,,,
CT,Connecticut,202208,2022-08-01,2022,Y,U,Y,5630.0,7372.0,13002.0,11735.0,253.0,11988.0,362198.0,985813.0,971092.0,14721.0,,10442.0,173.0,71.0,5.0,4.0,,,
CT,Connecticut,202209,2022-09-01,2022,Y,U,Y,4689.0,6620.0,11309.0,11075.0,218.0,11293.0,365195.0,993236.0,978640.0,14596.0,,9480.0,156.0,44.0,8.0,11.0,,,
CT,Connecticut,202210,2022-10-01,2022,Y,U,Y,5674.0,7239.0,12913.0,12117.0,232.0,12349.0,366408.0,998216.0,983573.0,14643.0,,10725.0,190.0,52.0,8.0,5.0,,,
CT,Connecticut,202211,2022-11-01,2022,Y,U,Y,5555.0,9752.0,15307.0,12644.0,340.0,12984.0,367514.0,1002567.0,987984.0,14583.0,,13563.0,185.0,58.0,11.0,7.0,,,
CT,Connecticut,202212,2022-12-01,2022,Y,U,Y,5076.0,11597.0,16673.0,13337.0,391.0,13728.0,370314.0,1008718.0,994116.0,14602.0,,16067.0,176.0,78.0,12.0,1.0,,,
CT,Connecticut,202301,2023-01-01,2023,Y,U,Y,5224.0,10653.0,15877.0,14474.0,328.0,14802.0,368918.0,1012131.0,998077.0,14054.0,,15123.0,169.0,69.0,5.0,8.0,,,
CT,Connecticut,202302,2023-02-01,2023,Y,U,Y,4757.0,6839.0,11596.0,11849.0,198.0,12047.0,369440.0,1016060.0,1002177.0,13883.0,,9970.0,121.0,39.0,7.0,15.0,,,
CT,Connecticut,202303,2023-03-01,2023,Y,U,Y,5752.0,7760.0,13512.0,14457.0,205.0,14662.0,369905.0,1020137.0,1006400.0,13737.0,,11183.0,157.0,56.0,14.0,7.0,146164.0,4.0,0.061
CT,Connecticut,202304,2023-04-01,2023,Y,U,Y,5107.0,6441.0,11548.0,9703.0,375.0,10078.0,369502.0,1021298.0,1007740.0,13558.0,,9136.0,133.0,51.0,5.0,7.0,121220.0,3.0,0.041
CT,Connecticut,202305,2023-05-01,2023,Y,U,Y,6041.0,8098.0,14139.0,9001.0,406.0,9407.0,365982.0,1008465.0,994888.0,13577.0,,11261.0,188.0,53.0,7.0,7.0,136233.0,1.0,0.025
CT,Connecticut,202306,2023-06-01,2023,Y,U,Y,5225.0,8303.0,13528.0,8947.0,391.0,9338.0,363560.0,1000711.0,986740.0,13971.0,,11626.0,157.0,75.0,5.0,4.0,130614.0,1.0,0.026
CT,Connecticut,202307,2023-07-01,2023,Y,U,Y,4619.0,8470.0,13089.0,8574.0,473.0,9047.0,363135.0,996632.0,982286.0,14346.0,,11887.0,136.0,100.0,3.0,9.0,135978.0,2.0,0.045
CT,Connecticut,202308,2023-08-01,2023,Y,U,Y,4844.0,10767.0,15611.0,11067.0,537.0,11604.0,360168.0,976859.0,961999.0,14860.0,,15655.0,180.0,100.0,17.0,7.0,151441.0,4.0,0.078
CT,Connecticut,202309,2023-09-01,2023,Y,U,Y,4406.0,10045.0,14451.0,10226.0,488.0,10714.0,357943.0,962196.0,947004.0,15192.0,,14667.0,284.0,136.0,20.0,1.0,136446.0,11.0,0.172
CT,Connecticut,202310,2023-10-01,2023,Y,U,Y,5932.0,11342.0,17274.0,11586.0,550.0,12136.0,359323.0,963462.0,947900.0,15562.0,,16280.0,637.0,176.0,16.0,7.0,154631.0,9.0,0.106
CT,Connecticut,202311,2023-11-01,2023,Y,U,Y,5558.0,14615.0,20173.0,11852.0,652.0,12504.0,368125.0,984604.0,968606.0,15998.0,,20781.0,337.0,121.0,24.0,20.0,156606.0,8.0,0.075
CT,Connecticut,202312,2023-12-01,2023,Y,U,Y,5347.0,16124.0,21471.0,12191.0,689.0,12880.0,369111.0,980628.0,964256.0,16372.0,,22803.0,257.0,88.0,16.0,12.0,156309.0,4.0,0.051
CT,Connecticut,202401,2024-01-01,2024,Y,U,Y,5892.0,15651.0,21543.0,13180.0,689.0,13869.0,368461.0,974364.0,957663.0,16701.0,,21843.0,234.0,127.0,17.0,10.0,176577.0,5.0,0.039
CT,Connecticut,202402,2024-02-01,2024,Y,U,Y,5469.0,10987.0,16456.0,10823.0,485.0,11308.0,368153.0,969682.0,952889.0,16793.0,,15368.0,255.0,84.0,11.0,4.0,166888.0,1.0,0.016
CT,Connecticut,202403,2024-03-01,2024,Y,U,Y,5820.0,11141.0,16961.0,11154.0,429.0,11583.0,368378.0,961117.0,944282.0,16835.0,,15302.0,207.0,115.0,9.0,10.0,129138.0,1.0,0.013
CT,Connecticut,202404,2024-04-01,2024,Y,U,Y,6166.0,11360.0,17526.0,11647.0,422.0,12069.0,368055.0,952326.0,935513.0,16813.0,,15927.0,238.0,69.0,14.0,24.0,134478.0,1.0,0.02
CT,Connecticut,202405,2024-05-01,2024,Y,U,Y,5527.0,10919.0,16446.0,10980.0,469.0,11449.0,367350.0,946784.0,929594.0,17190.0,,14986.0,237.0,70.0,9.0,4.0,123066.0,1.0,0.014
CT,Connecticut,202406,2024-06-01,2024,Y,U,Y,4735.0,10449.0,15184.0,10222.0,497.0,10719.0,366752.0,942161.0,923843.0,18318.0,,14311.0,201.0,81.0,8.0,7.0,118578.0,3.0,0.04
CT,Connecticut,202407,2024-07-01,2024,Y,U,Y,5344.0,12899.0,18243.0,12343.0,572.0,12915.0,367297.0,941447.0,922078.0,19369.0,574150.0,17828.0,237.0,122.0,9.0,9.0,137742.0,5.0,0.055
CT,Connecticut,202408,2024-08-01,2024,Y,U,Y,5362.0,12551.0,17913.0,12506.0,610.0,13116.0,367199.0,939791.0,919222.0,20569.0,572592.0,17821.0,243.0,148.0,24.0,14.0,142586.0,12.0,0.149
CT,Connecticut,202409,2024-09-01,2024,Y,U,Y,5452.0,11341.0,16793.0,11220.0,538.0,11758.0,367219.0,937556.0,915975.0,21581.0,570337.0,15957.0,231.0,55.0,8.0,7.0,122694.0,14.0,0.113
CT,Connecticut,202410,2024-10-01,2024,Y,U,Y,6693.0,12044.0,18737.0,11515.0,502.0,12017.0,367251.0,933797.0,911648.0,22149.0,566546.0,16397.0,216.0,100.0,11.0,8.0,145286.0,19.0,0.171
CT,Connecticut,202411,2024-11-01,2024,Y,U,Y,5858.0,15146.0,21004.0,10741.0,555.0,11296.0,366990.0,929526.0,906789.0,22737.0,562536.0,20568.0,179.0,76.0,10.0,9.0,147860.0,19.0,0.175
CT,Connecticut,202412,2024-12-01,2024,Y,U,Y,5679.0,18678.0,24357.0,12122.0,648.0,12770.0,368530.0,928823.0,905379.0,23444.0,560293.0,25586.0,178.0,66.0,2.0,19.0,158195.0,26.0,0.156
CT,Connecticut,202501,2025-01-01,2025,Y,U,Y,5424.0,16819.0,22243.0,12710.0,570.0,13280.0,369543.0,929983.0,905866.0,24117.0,560440.0,22184.0,226.0,86.0,10.0,17.0,166126.0,23.0,0.175
CT,Connecticut,202502,2025-02-01,2025,Y,U,Y,4585.0,10752.0,15337.0,9701.0,393.0,10094.0,369320.0,929063.0,904678.0,24385.0,559743.0,14336.0,164.0,95.0,12.0,5.0,123848.0,18.0,0.138
CT,Connecticut,202503,2025-03-01,2025,Y,U,Y,6048.0,11607.0,17655.0,10646.0,476.0,11122.0,369456.0,927823.0,903080.0,24743.0,558367.0,15693.0,135.0,104.0,4.0,12.0,117677.0,15.0,0.152
CT,Connecticut,202504,2025-04-01,2025,Y,U,Y,6599.0,12065.0,18664.0,11678.0,493.0,12171.0,367310.0,920084.0,894937.0,25147.0,552774.0,16236.0,176.0,70.0,12.0,3.0,126820.0,18.0,0.156
CT,Connecticut,202505,2025-05-01,2025,Y,U,Y,6509.0,11357.0,17866.0,10761.0,479.0,11240.0,366898.0,918345.0,893063.0,25282.0,551447.0,15165.0,177.0,52.0,5.0,9.0,111007.0,20.0,0.165
CT,Connecticut,202506,2025-06-01,2025,Y,U,Y,6219.0,10952.0,17171.0,10336.0,437.0,10773.0,366124.0,916189.0,891132.0,25057.0,550065.0,14668.0,163.0,37.0,6.0,4.0,111146.0,20.0,0.12
CT,Connecticut,202507,2025-07-01,2025,Y,U,Y,6307.0,11198.0,17505.0,10597.0,536.0,11133.0,366242.0,915836.0,890819.0,25017.0,549594.0,15015.0,165.0,39.0,1.0,10.0,119957.0,24.0,0.119
CT,Connecticut,202508,2025-08-01,2025,Y,U,Y,5755.0,11372.0,17127.0,10762.0,476.0,11238.0,366256.0,915136.0,890315.0,24821.0,548880.0,14900.0,217.0,42.0,5.0,4.0,119433.0,23.0,0.088
CT,Connecticut,202509,2025-09-01,2025,Y,U,Y,5997.0,11552.0,17549.0,10543.0,552.0,11095.0,366153.0,914518.0,889736.0,24782.0,548365.0,15011.0,210.0,42.0,6.0,12.0,127998.0,19.0,0.099
CT,Connecticut,202510,2025-10-01,2025,Y,U,Y,5874.0,11702.0,17576.0,10669.0,495.0,11164.0,365506.0,913090.0,888296.0,24794.0,547584.0,15008.0,136.0,63.0,2.0,4.0,144513.0,19.0,0.079
CT,Connecticut,202511,2025-11-01,2025,Y,U,Y,6109.0,13655.0,19764.0,10664.0,564.0,11228.0,364332.0,907051.0,882013.0,25038.0,542719.0,17525.0,96.0,27.0,2.0,4.0,125549.0,10.0,0.08
CT,Connecticut,202512,2025-12-01,2025,Y,U,Y,6727.0,20862.0,27589.0,12761.0,772.0,13533.0,365326.0,907009.0,881656.0,25353.0,541683.0,26756.0,140.0,39.0,1.0,7.0,155574.0,3.0,0.06
CT,Connecticut,202601,2026-01-01,2026,Y,U,Y,6853.0,15779.0,22632.0,11968.0,553.0,12521.0,364025.0,906780.0,881181.0,25599.0,542755.0,19977.0,159.0,44.0,5.0,5.0,151999.0,2.0,0.073
CT,Connecticut,202602,2026-02-01,2026,Y,P,N,6120.0,11355.0,17475.0,9458.0,455.0,9913.0,364027.0,903159.0,877669.0,25490.0,539132.0,14484.0,150.0,49.0,6.0,8.0,135226.0,1.0,0.11
DC,District of Columbia,201901,2019-01-01,2019,Y,U,Y,1809.0,2036.0,3845.0,3916.0,0.0,3916.0,93690.0,253658.0,237216.0,16442.0,,,,,,,,,
DC,District of Columbia,201902,2019-02-01,2019,Y,U,Y,1484.0,1613.0,3097.0,3141.0,0.0,3141.0,93715.0,253823.0,237343.0,16480.0,,727.0,51.0,113.0,55.0,12.0,,,
DC,District of Columbia,201903,2019-03-01,2019,Y,U,Y,2075.0,1758.0,3833.0,4001.0,0.0,4001.0,94019.0,254384.0,237887.0,16497.0,,861.0,49.0,138.0,47.0,15.0,,,
DC,District of Columbia,201904,2019-04-01,2019,Y,U,Y,2220.0,1722.0,3942.0,3973.0,0.0,3973.0,94168.0,254683.0,238310.0,16373.0,,832.0,46.0,123.0,78.0,22.0,,,
DC,District of Columbia,201905,2019-05-01,2019,Y,U,Y,2605.0,1785.0,4390.0,3850.0,0.0,3850.0,94352.0,254935.0,238147.0,16788.0,,,,,,,,,
DC,District of Columbia,201906,2019-06-01,2019,Y,U,Y,2041.0,1743.0,3784.0,1754.0,0.0,1754.0,94478.0,254774.0,237743.0,17031.0,,,,,,,,,
DC,District of Columbia,201907,2019-07-01,2019,Y,U,Y,2496.0,2332.0,4828.0,1564.0,0.0,1564.0,94977.0,256101.0,238923.0,17178.0,,,,,,,,,
DC,District of Columbia,201908,2019-08-01,2019,Y,U,Y,4098.0,2485.0,6583.0,4137.0,0.0,4137.0,95106.0,255952.0,238684.0,17268.0,,,,,,,,,
DC,District of Columbia,201909,2019-09-01,2019,Y,U,Y,4213.0,2077.0,6290.0,4448.0,0.0,4448.0,93149.0,252102.0,234912.0,17190.0,,,,,,,,,
DC,District of Columbia,201910,2019-10-01,2019,Y,U,Y,4116.0,2151.0,6267.0,4263.0,0.0,4263.0,93816.0,253818.0,236278.0,17540.0,,,,,,,,,
DC,District of Columbia,201911,2019-11-01,2019,Y,U,Y,3132.0,2066.0,5198.0,3055.0,0.0,3055.0,93880.0,254018.0,236504.0,17514.0,,,,,,,,,
